TIEMPO_EMPRESA,ANALFABETISMO,EDUCACION,GENERO,EDAD,SINDICADO,SEGUNDO_TRABAJO,HORAS_REMUNERADAS,HORAS_NO_REMUNERADAS,EXPERIENCIA,ln_INGRESOS,ING_H,ln_ING_H,INDIGENA,AFRO
0.5833333333333334,0,10,0,16,0,0,16,14,0,12.388394202324129,3750,8.229511118964457,0,0
17,0,11,1,36,0,0,48,11,19,13.71957878501095,4731.90625,8.46208341298317,0,0
6,0,13,1,37,0,0,48,30,18,14.304090572782945,8489.583333333334,9.046595200755164,0,0
1.6666666666666667,0,9,0,16,0,0,20,10,1,13.122363377404328,6250,8.740336742730447,0,0
0.25,0,11,1,47,0,0,48,20,30,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,11,1,28,0,0,48,20,11,13.864300722133706,5468.75,8.606805350105924,0,0
0.25,0,11,1,22,0,0,48,20,5,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,16,1,28,0,0,24,14,6,13.997832114758229,12500,9.433483923290392,0,0
3,0,5,1,46,0,0,48,16,35,13.71899965758343,4729.166666666667,8.461504285555648,0,0
1,0,14,0,37,0,0,8,2,17,12.206072645530174,6250,8.740336742730447,0,0
4.333333333333333,0,13,1,28,0,1,51,14,9,14.151982794585487,6862.745098039216,8.83386280074127,0,0
4,0,11,0,49,0,0,40,0,32,12.206072645530174,1250,7.1308988302963465,0,0
0.3333333333333333,0,5,0,64,0,0,48,14,53,13.71957878501095,4731.90625,8.46208341298317,0,0
4,0,11,1,32,0,0,48,8,15,13.71957878501095,4731.90625,8.46208341298317,0,0
0.08333333333333333,0,11,0,52,0,0,48,0,35,13.9108207377686,5729.166666666667,8.653325365740818,0,0
0.25,0,15,1,41,0,0,40,35,20,13.71957878501095,5678.2875,8.644404969777122,0,0
1.3333333333333333,0,14,0,42,0,0,54,18,22,14.077874822431765,6018.518518518518,8.7025964147476,0,0
1.5,0,8,0,22,0,0,60,14,8,13.122363377404328,2083.3333333333335,7.641724454062338,0,0
2.5,0,11,0,24,0,0,40,7,7,13.71957878501095,5678.2875,8.644404969777122,0,0
1,0,8,0,27,0,0,91,7,13,13.710150042306449,2472.5274725274726,7.812996174669707,0,0
0.16666666666666666,0,11,0,28,0,0,72,5,11,12.89921982609012,1388.888888888889,7.236259345954173,0,0
3,0,6,1,43,0,0,48,12,31,13.71899965758343,4729.166666666667,8.461504285555648,0,0
5,0,16,1,31,0,0,59,10,9,14.914122846632385,12711.864406779661,9.450291041606773,0,0
2,0,4,0,48,0,0,48,16,38,13.815510557964274,5208.333333333333,8.558015185936492,0,0
5,0,18,0,32,0,0,48,14,8,15.150511624696614,19791.666666666668,9.893016252668833,0,0
0.3333333333333333,0,16,0,34,0,0,48,14,12,15.068273526459642,18229.166666666668,9.81077815443186,0,0
5,0,11,0,54,0,0,60,21,37,13.71957878501095,3785.525,8.238939861668959,0,0
0.25,0,11,0,30,0,0,40,0,13,13.71957878501095,5678.2875,8.644404969777122,0,0
4,0,11,1,28,0,0,48,14,11,13.71957878501095,4731.90625,8.46208341298317,0,0
0.75,0,6,1,53,0,0,40,7,41,13.71957878501095,5678.2875,8.644404969777122,0,0
0.08333333333333333,1,1,0,52,0,0,50,0,45,13.71957878501095,4542.63,8.421261418462914,0,0
3,0,13,1,24,0,0,48,20,5,13.71957878501095,4731.90625,8.46208341298317,0,0
0.25,0,16,0,23,0,0,36,15,1,13.815510557964274,6944.444444444444,8.845697258388274,0,0
1.6666666666666667,0,14,0,41,0,0,48,15,21,14.403297222866392,9375,9.14580185083861,0,0
0.25,0,13,1,19,0,0,48,20,0,13.997832114758229,6250,8.740336742730447,0,0
20,0,13,1,56,0,0,48,2,37,14.403297222866392,9375,9.14580185083861,0,0
5,0,5,1,66,0,0,4,28,55,11.918390573078392,9375,9.14580185083861,0,0
5,0,5,1,64,0,1,21,28,53,12.043553716032399,2023.8095238095239,7.6127369171890855,0,0
7,0,12,0,32,0,0,27,2,14,12.206072645530174,1851.851851851852,7.523941418405954,0,0
5,0,8,0,40,0,0,48,0,26,13.71957878501095,4731.90625,8.46208341298317,0,0
30,0,11,0,59,0,0,48,0,42,14.28551418721001,8333.333333333334,9.028018815182229,0,0
3,0,14,0,31,0,0,50,0,11,13.815510557964274,5000,8.517193191416238,0,0
1,0,13,0,28,0,0,60,0,9,13.997832114758229,5000,8.517193191416238,0,0
11,0,6,0,61,0,0,50,0,49,14.077874822431765,6500,8.779557455883728,0,0
4,0,13,1,25,0,0,60,10,6,13.864300722133706,4375,8.383661798791715,0,0
15,0,11,0,34,0,0,50,0,17,14.077874822431765,6500,8.779557455883728,0,0
0.25,0,11,1,26,0,0,60,42,9,14.151982794585487,5833.333333333333,8.671343871243495,0,0
1.3333333333333333,0,11,0,30,0,0,60,21,13,13.592367006650065,3333.3333333333335,8.111728083308073,0,0
0.5,0,11,0,28,0,0,54,38,11,12.676076274775909,1481.4814814814815,7.300797867091744,0,0
10,0,18,1,37,0,1,52,20,13,15.319587954740548,21634.615384615383,9.98204987503923,0,0
0.5,0,14,0,34,0,1,58,10,14,14.73180128983843,10775.862068965518,9.285063918172119,0,0
2.0833333333333335,0,8,0,22,0,0,48,2,8,14.143753310796745,7231.90625,8.886257938768962,0,0
6,0,3,0,70,0,0,21,14,61,11.512925464970229,1190.4761904761904,7.082108666126914,0,0
2.5,0,14,0,35,0,0,48,25,15,13.9108207377686,5729.166666666667,8.653325365740818,0,0
3,0,16,1,38,0,0,48,11,16,14.873300852112129,15000,9.615805480084347,0,0
1.25,0,6,0,44,0,0,70,0,32,13.710150042306449,3214.285714285714,8.075360439137198,0,0
1,0,5,0,32,0,0,48,16,21,14.22097566607244,7812.5,8.963480294044658,0,0
1,0,16,1,43,0,0,48,60,21,14.22097566607244,7812.5,8.963480294044658,0,0
0.16666666666666666,0,6,0,32,0,0,15,14,20,11.918390573078392,2500,7.824046010856292,0,0
0.3333333333333333,0,11,1,40,0,0,48,14,23,13.71957878501095,4731.90625,8.46208341298317,0,0
10.666666666666666,0,18,1,41,1,0,40,3,17,15.60727002719233,37500,10.532096211958502,0,0
0.5,0,14,1,20,0,0,20,1,0,13.406037428458571,8300,9.02401079378469,0,0
20,0,16,1,53,0,0,40,20,31,13.71957878501095,5678.2875,8.644404969777122,0,0
30,0,16,0,54,0,0,40,20,32,14.914122846632385,18750,9.838949031398556,0,0
1.4166666666666667,0,18,0,38,0,0,40,10,14,15.201804919084164,25000,10.126631103850338,0,0
5,0,17,0,42,0,0,40,12,19,14.808762330974558,16875,9.733588515740731,0,0
41.75,0,16,0,62,0,0,16,3,40,15.319587954740548,70312.5,11.160704871380876,0,0
2,0,16,1,27,0,0,40,2,5,14.73180128983843,15625,9.656627474604603,0,0
0.08333333333333333,0,5,0,61,0,0,40,0,50,14.077874822431765,8125,9.002701007197938,0,0
0.3333333333333333,0,4,0,71,0,0,40,7,61,13.71957878501095,5678.2875,8.644404969777122,0,0
2.1666666666666665,0,11,0,31,0,0,88,12,14,14.28551418721001,4545.454545454545,8.421883011611913,0,0
4,0,11,0,27,0,0,24,20,10,14.151982794585487,14583.333333333334,9.587634603117651,0,0
2,0,17,0,21,0,0,30,20,-2,13.815510557964274,8333.333333333334,9.028018815182229,0,0
5,0,11,0,49,0,0,60,20,32,13.997832114758229,5000,8.517193191416238,0,0
1,0,11,0,32,0,0,40,5,15,13.997832114758229,7500,8.922658299524402,0,0
0.8333333333333334,0,11,1,20,0,0,48,14,3,13.997832114758229,6250,8.740336742730447,0,0
0.08333333333333333,0,11,0,22,0,0,60,1,5,13.458835614025542,2916.6666666666665,7.97819669068355,0,0
15,0,5,0,70,0,0,48,10,59,13.997832114758229,6250,8.740336742730447,0,0
0.5,0,5,0,42,0,0,48,1,31,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,8,0,20,0,0,40,5,6,13.9108207377686,6875,8.835646922534773,0,0
27.5,0,13,0,55,0,0,40,30,36,15.068273526459642,21875,9.993099711225815,0,0
0.25,0,14,0,29,0,0,48,8,9,14.557447902693651,10937.5,9.29995253066587,0,0
0.5833333333333334,0,16,0,22,0,0,48,20,0,15.009433026436708,17187.5,9.751937654408927,0,0
1,0,14,0,29,0,0,28,20,9,14.22097566607244,13392.857142857143,9.502476794777344,0,0
47,0,8,0,71,0,0,60,0,57,14.077874822431765,5416.666666666667,8.597235899089775,0,0
0.08333333333333333,0,11,0,41,0,0,40,0,24,13.71957878501095,5678.2875,8.644404969777122,0,0
17,0,13,1,37,1,0,40,20,18,13.997832114758229,7500,8.922658299524402,0,0
20,0,11,0,59,0,0,48,6,42,13.997832114758229,6250,8.740336742730447,0,0
7,0,11,0,45,0,0,45,0,28,13.946538820370678,6333.333333333333,8.753581969480468,0,0
0.75,0,11,1,36,0,0,40,28,19,12.206072645530174,1250,7.1308988302963465,0,0
2,0,11,0,31,0,0,48,8,14,13.864300722133706,5468.75,8.606805350105924,0,0
0.16666666666666666,0,11,1,29,0,0,80,27,12,13.87377946608825,3312.5,8.105458470294478,0,0
1.3333333333333333,0,11,0,30,0,0,48,0,13,13.854731271117556,5416.666666666667,8.597235899089775,0,0
0.9166666666666666,0,21,1,54,0,0,40,8,27,15.424948470398375,31250,10.349774655164548,0,0
0.5,0,5,0,49,0,0,98,0,38,14.151982794585487,3571.4285714285716,8.180720954795024,0,0
4,0,13,1,41,0,0,64,0,22,14.151982794585487,5468.75,8.606805350105924,0,0
0.4166666666666667,0,16,0,32,0,0,8,10,10,11.512925464970229,3125,8.047189562170502,0,0
6,0,14,1,28,0,0,40,15,8,14.403297222866392,11250,9.328123407632566,0,0
6,0,4,0,45,0,0,32,20,35,12.765688433465597,2734.375,7.913658169545979,0,0
1.5,0,11,1,24,0,0,32,60,7,14.22097566607244,11718.75,9.368945402152821,0,0
0.3333333333333333,0,10,1,55,0,0,30,28,39,12.388394202324129,2000,7.600902459542082,0,0
8,0,11,0,55,0,0,40,3,38,13.997832114758229,7500,8.922658299524402,0,0
3,0,8,0,59,0,0,32,0,45,13.592367006650065,6250,8.740336742730447,0,0
1,0,7,0,16,0,0,10,20,3,12.388394202324129,6000,8.699514748210191,0,0
0.25,0,18,0,24,0,0,60,19,0,13.71957878501095,3785.525,8.238939861668959,0,0
1,0,7,1,52,0,0,21,28,39,12.100712129872347,2142.8571428571427,7.669895331029034,0,0
2.5,0,12,0,23,0,0,40,2,5,13.743505296640757,5815.7875,8.66833148140693,0,0
0.08333333333333333,0,11,0,24,0,0,84,48,7,13.38472764187182,1934.5238095238096,7.567616481908615,0,0
10,0,16,1,39,0,0,60,0,17,15.319587954740548,18750,9.838949031398556,0,0
2,0,13,0,31,0,0,48,0,12,13.997832114758229,6250,8.740336742730447,0,0
1,0,16,0,28,0,0,48,0,6,13.997832114758229,6250,8.740336742730447,0,0
20,0,17,0,49,0,0,50,0,26,14.73180128983843,12500,9.433483923290392,0,0
3,0,13,0,64,0,0,60,0,45,14.403297222866392,7500,8.922658299524402,0,0
6,0,16,1,32,0,0,55,0,10,15.319587954740548,20454.545454545456,9.925960408388187,0,0
10,1,0,1,70,0,1,40,20,64,11.918390573078392,937.5,6.843216757844566,0,0
3.3333333333333335,0,18,0,51,0,0,48,14,27,15.250595083253597,21875,9.993099711225815,0,0
5,0,16,1,55,0,0,48,16,33,14.508657738524219,10416.666666666666,9.251162366496438,0,0
1,0,11,1,57,0,0,48,10,40,13.71899965758343,4729.166666666667,8.461504285555648,0,0
1,0,7,1,38,0,0,48,14,25,12.611537753638338,1562.5,7.354042381610556,0,0
10,0,11,1,42,0,0,48,26,25,13.71899965758343,4729.166666666667,8.461504285555648,0,0
10,0,11,0,41,0,0,48,20,24,13.997832114758229,6250,8.740336742730447,0,0
0.75,0,12,1,20,0,0,48,12,2,13.71899965758343,4729.166666666667,8.461504285555648,0,0
0.5,0,18,1,37,0,0,48,14,13,15.424948470398375,26041.666666666668,10.167453098370594,0,0
4.166666666666667,0,11,0,30,0,0,48,0,13,14.508657738524219,10416.666666666666,9.251162366496438,0,0
5,0,11,0,52,0,0,48,12,35,13.997832114758229,6250,8.740336742730447,0,0
10,0,11,1,53,0,0,48,16,36,13.71899965758343,4729.166666666667,8.461504285555648,0,0
0.5,0,16,1,27,0,0,48,10,5,14.508657738524219,10416.666666666666,9.251162366496438,0,0
15,0,5,0,62,0,0,48,14,51,14.22097566607244,7812.5,8.963480294044658,0,0
15,0,10,0,46,0,0,48,5,30,13.710150042306449,4687.5,8.452654670278667,0,0
14,0,16,1,50,0,0,50,45,28,14.403297222866392,9000,9.104979856318357,0,0
0.16666666666666666,0,3,0,75,0,0,10,14,66,10.819778284410283,1250,7.1308988302963465,0,0
8,0,11,1,35,0,0,48,34,18,13.71957878501095,4731.90625,8.46208341298317,0,0
0.75,0,11,0,28,0,0,40,21,11,13.952660396111508,7168.75,8.877486580877681,0,0
0.25,0,11,1,19,0,0,48,20,2,13.71957878501095,4731.90625,8.46208341298317,0,0
0.3333333333333333,0,11,0,65,0,0,15,44,48,12.429216196844383,4166.666666666667,8.334871634622283,0,0
0.25,0,11,0,34,0,0,48,14,17,14.457364444136669,9895.833333333334,9.199869072108887,0,0
6,0,16,1,32,1,0,30,34,10,14.914122846632385,25000,10.126631103850338,0,0
4,0,11,0,39,0,0,50,14,22,14.158054325482116,7042.63,8.859736958934079,0,0
1,0,11,1,35,0,0,5,44,18,11.918390573078392,7500,8.922658299524402,0,0
10,0,9,0,46,0,0,40,20,31,14.00491199316814,7553.2875,8.929738177934313,0,0
15,0,8,0,45,0,0,72,6,31,14.346138809026444,5902.777777777777,8.683178328890499,0,0
20.416666666666668,0,13,0,52,0,0,50,0,33,14.403297222866392,9000,9.104979856318357,0,0
0.08333333333333333,0,13,1,22,0,0,40,3,3,13.71957878501095,5678.2875,8.644404969777122,0,0
4,0,11,0,28,0,0,40,2,11,13.71957878501095,5678.2875,8.644404969777122,0,0
3,0,6,0,51,0,0,30,2,39,13.997832114758229,10000,9.210340371976184,0,0
5,0,5,1,50,0,0,45,24,39,14.151982794585487,7777.777777777777,8.959025943695277,0,0
3,0,11,0,28,0,0,50,0,11,14.22097566607244,7500,8.922658299524402,0,0
5,0,14,1,33,0,0,60,35,13,14.22097566607244,6250,8.740336742730447,0,0
2,0,11,0,35,0,0,48,35,18,14.403297222866392,9375,9.14580185083861,0,0
1,0,16,1,36,0,0,48,63,14,13.997832114758229,6250,8.740336742730447,0,0
1,0,11,0,40,0,0,48,14,23,13.71957878501095,4731.90625,8.46208341298317,0,0
0.08333333333333333,0,5,1,60,0,0,20,12,49,11.289781913656018,1000,6.907755278982137,0,0
31,0,14,0,58,1,0,40,14,38,14.403297222866392,11250,9.328123407632566,0,1
18,0,9,1,50,0,0,60,28,35,13.815510557964274,4166.666666666667,8.334871634622283,0,0
6,0,11,0,37,0,0,40,2,20,13.904436767158675,6831.25,8.829262951924848,0,0
0.25,0,11,1,38,0,0,40,75,21,13.997832114758229,7500,8.922658299524402,0,0
10,0,5,1,57,0,0,16,50,46,13.235692062711331,8750,9.07680897935166,0,0
0.25,0,11,0,22,0,1,78,12,5,14.491002803285499,6298.076923076923,8.747999615476017,0,0
7,0,11,1,27,0,0,48,36,10,14.26019637922572,8125,9.002701007197938,0,0
9,0,11,0,34,0,0,48,24,17,14.151982794585487,7291.666666666667,8.894487422557706,0,0
1,0,11,0,32,0,0,72,4,15,13.710150042306449,3125,8.047189562170502,0,0
0.4166666666666667,0,11,1,37,0,0,70,50,20,13.458835614025542,2500,7.824046010856292,0,0
2.5,0,12,1,25,0,0,60,14,7,14.28551418721001,6666.666666666667,8.804875263868018,0,0
0.5,0,11,0,26,0,0,60,4,9,14.28551418721001,6666.666666666667,8.804875263868018,0,0
15,0,12,0,44,0,0,48,0,26,14.247292974389811,8020.833333333333,8.98979760236203,0,0
6,0,11,1,43,0,0,48,16,26,13.71957878501095,4731.90625,8.46208341298317,0,0
1.5,0,11,0,20,0,0,48,0,3,13.71957878501095,4731.90625,8.46208341298317,0,0
0.16666666666666666,0,13,0,31,0,0,48,0,12,13.71957878501095,4731.90625,8.46208341298317,0,0
10,0,13,0,28,0,0,48,0,9,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,11,0,63,0,0,40,10,46,13.71957878501095,5678.2875,8.644404969777122,0,0
2,0,18,0,35,0,0,48,0,11,14.73180128983843,13020.833333333334,9.474305917810648,0,0
2,0,16,1,29,0,0,48,20,7,14.73180128983843,13020.833333333334,9.474305917810648,0,0
20,0,16,1,43,0,0,48,20,21,14.914122846632385,15625,9.656627474604603,0,0
0.08333333333333333,0,13,1,20,0,0,20,20,1,13.304684934198283,7500,8.922658299524402,0,0
15,0,11,1,39,0,0,48,12,22,13.71957878501095,4731.90625,8.46208341298317,0,0
0.3333333333333333,0,16,0,29,0,0,48,14,7,14.603967918328545,11458.333333333334,9.346472546300763,0,0
10,0,10,0,63,1,0,40,2,47,13.71957878501095,5678.2875,8.644404969777122,0,0
20,0,12,0,64,0,0,16,7,46,10.819778284410283,781.25,6.660895201050611,0,0
1,0,11,0,63,0,0,40,10,46,13.71957878501095,5678.2875,8.644404969777122,0,0
1,0,11,0,58,0,0,40,12,41,13.71957878501095,5678.2875,8.644404969777122,0,0
1.5,0,11,1,42,0,0,40,8,25,13.815510557964274,6250,8.740336742730447,0,0
5,0,9,1,44,0,0,40,12,29,13.815510557964274,6250,8.740336742730447,0,0
20,0,5,0,62,0,0,36,0,51,12.89921982609012,2777.777777777778,7.929406526514119,0,0
5,0,9,0,58,0,0,40,6,43,13.017002861746503,2812.5,7.941829046512676,0,0
2,0,16,0,29,0,0,48,15,7,14.22097566607244,7812.5,8.963480294044658,0,0
4,0,5,0,33,0,0,48,12,22,13.85952744338105,5442.708333333333,8.602032071353268,0,0
10,0,11,1,55,0,0,40,7,38,13.71957878501095,5678.2875,8.644404969777122,0,0
5,0,16,0,42,0,0,60,0,20,14.187074114396758,6041.666666666667,8.706435191054766,0,0
0.3333333333333333,0,11,0,19,0,0,48,7,2,13.71957878501095,4731.90625,8.46208341298317,0,0
45,0,11,0,66,0,0,48,14,49,15.201804919084164,20833.333333333332,9.944309547056383,0,0
1,0,18,1,33,0,0,48,16,9,15.201804919084164,20833.333333333332,9.944309547056383,0,0
5,0,11,0,39,0,0,48,3,22,13.815510557964274,5208.333333333333,8.558015185936492,0,0
14,0,11,1,37,0,0,60,5,20,13.815510557964274,4166.666666666667,8.334871634622283,0,0
1.5,0,5,1,50,0,1,51,14,39,13.773151966817208,4698.656862745098,8.455031972972991,0,0
2,0,16,1,29,0,0,40,4,7,14.508657738524219,12500,9.433483923290392,0,0
0.3333333333333333,0,11,0,23,0,0,10,0,6,13.71957878501095,22713.15,10.030699330897013,0,0
0.08333333333333333,0,12,0,32,0,0,40,21,14,14.151982794585487,8750,9.07680897935166,0,0
0.08333333333333333,0,12,1,28,0,0,45,31,10,13.592367006650065,4444.444444444444,8.399410155759854,0,0
0.5,0,11,1,42,0,0,42,7,25,12.611537753638338,1785.7142857142858,7.487573774235079,0,0
2,0,14,1,33,0,0,40,34,13,14.403297222866392,11250,9.328123407632566,0,0
20,0,5,0,43,0,0,50,0,32,14.508657738524219,10000,9.210340371976184,0,0
2,0,14,0,51,0,0,48,20,31,13.955272500339433,5989.583333333333,8.697777128311651,0,0
1,0,12,1,30,0,0,10,60,12,13.304684934198283,15000,9.615805480084347,0,0
1,0,11,0,31,0,1,70,14,14,12.611537753638338,1071.4285714285713,6.9767481504690885,0,0
1,0,7,0,52,0,0,41,4,39,13.997832114758229,7317.073170731707,8.89796568693403,0,0
40,0,5,0,67,0,0,8,7,56,12.206072645530174,6250,8.740336742730447,0,0
0.25,0,3,0,55,0,0,48,0,46,13.270783382522602,3020.8333333333335,8.01328801049482,0,0
1,0,11,1,38,0,0,10,56,21,13.122363377404328,12500,9.433483923290392,0,0
1,0,11,1,17,0,0,10,7,0,12.429216196844383,6250,8.740336742730447,0,0
1,0,9,0,29,0,0,44,14,14,13.71957878501095,5162.079545454545,8.549094789972798,0,0
1.5,0,11,0,56,0,0,56,7,39,14.077874822431765,5803.571428571428,8.666228770576724,0,0
15,0,13,1,38,1,0,40,35,19,14.508657738524219,12500,9.433483923290392,0,0
1.5,0,11,0,31,0,0,60,42,14,14.403297222866392,7500,8.922658299524402,0,0
31.666666666666668,0,5,0,59,1,0,124,0,48,14.790070197962406,5342.741935483871,8.583494271237477,0,0
0.9166666666666666,0,16,0,25,0,0,60,14,3,14.403297222866392,7500,8.922658299524402,0,0
4,0,5,1,42,0,0,54,49,31,13.71957878501095,4206.138888888889,8.344300377326785,0,0
0.25,0,13,1,20,0,1,40,42,1,13.217673557208654,3437.5,8.142499741974827,0,0
1,0,15,0,37,0,0,40,2,16,13.592367006650065,5000,8.517193191416238,0,0
1.25,0,5,0,54,0,0,50,0,43,13.997832114758229,6000,8.699514748210191,0,0
1,0,13,0,26,0,0,60,24,7,14.28551418721001,6666.666666666667,8.804875263868018,0,0
0.8333333333333334,0,11,0,27,0,0,50,0,10,13.71957878501095,4542.63,8.421261418462914,0,0
0.4166666666666667,0,11,1,53,0,0,60,0,36,13.753635154246187,3916.6666666666665,8.272996230904194,0,0
2,0,13,0,23,0,0,50,0,4,14.22097566607244,7500,8.922658299524402,0,0
0.25,0,16,1,37,0,0,72,12,15,13.71957878501095,3154.6041666666665,8.056618304875004,0,0
8,0,13,0,38,0,0,73,4,19,14.467835744003965,6575.342465753424,8.791081941735682,0,0
4,0,13,1,30,0,0,50,0,11,13.71957878501095,4542.63,8.421261418462914,0,0
10,0,12,1,38,1,0,48,0,20,13.71957878501095,4731.90625,8.46208341298317,0,0
5,0,4,0,49,0,0,48,21,39,13.71957878501095,4731.90625,8.46208341298317,0,0
0,0,11,0,21,0,0,40,1,4,13.592367006650065,5000,8.517193191416238,0,0
1,0,11,0,35,0,0,48,0,18,13.71957878501095,4731.90625,8.46208341298317,0,0
0.08333333333333333,0,8,1,49,0,0,24,25,35,13.122363377404328,5208.333333333333,8.558015185936492,0,0
0.08333333333333333,0,11,0,22,0,0,24,2,5,11.918390573078392,1562.5,7.354042381610556,0,0
31.666666666666668,0,11,0,46,0,0,72,2,29,14.403297222866392,6250,8.740336742730447,0,0
0.4166666666666667,0,13,1,23,0,0,40,3,4,13.71957878501095,5678.2875,8.644404969777122,0,0
0.16666666666666666,1,0,0,67,0,0,30,0,61,13.122363377404328,4166.666666666667,8.334871634622283,0,0
1,0,3,0,53,0,0,48,0,44,13.71957878501095,4731.90625,8.46208341298317,0,0
0.25,0,5,1,51,0,0,20,21,40,11.918390573078392,1875,7.536363938404511,0,0
1,0,13,1,29,0,0,40,10,10,13.304684934198283,3750,8.229511118964457,0,0
5,0,5,1,65,0,0,50,20,54,12.89921982609012,2000,7.600902459542082,0,0
12,0,11,0,36,0,0,72,2,19,14.508657738524219,6944.444444444444,8.845697258388274,0,0
0.6666666666666666,0,7,0,43,0,0,82,0,30,13.458835614025542,2134.1463414634145,7.665822005641398,0,1
2,0,13,1,24,0,0,48,0,5,13.71957878501095,4731.90625,8.46208341298317,0,0
0.5,0,13,1,21,0,0,40,8,2,13.71957878501095,5678.2875,8.644404969777122,0,0
2,0,17,0,23,0,0,40,7,0,14.346138809026444,10625,9.270964993792617,0,0
0.16666666666666666,0,11,0,30,0,0,40,0,13,13.71957878501095,5678.2875,8.644404969777122,0,0
1,0,13,1,28,0,0,40,20,9,13.71957878501095,5678.2875,8.644404969777122,0,0
0.16666666666666666,0,13,1,33,0,0,40,20,14,13.997832114758229,7500,8.922658299524402,0,0
0.6666666666666666,0,11,1,20,0,0,42,20,3,13.71957878501095,5407.892857142857,8.59561480560769,0,0
1,0,11,0,32,0,0,42,10,15,13.71957878501095,5407.892857142857,8.59561480560769,0,0
0.9166666666666666,0,11,1,45,0,1,28,30,28,13.017002861746503,4017.8571428571427,8.298503990451408,0,0
7,0,11,0,30,0,0,50,10,13,13.997832114758229,6000,8.699514748210191,0,0
20,0,8,0,58,0,0,40,0,44,13.997832114758229,7500,8.922658299524402,0,0
0.25,0,11,1,53,0,0,60,20,36,13.710150042306449,3750,8.229511118964457,0,0
5.833333333333333,0,11,0,35,0,0,48,10,18,13.997832114758229,6250,8.740336742730447,0,0
8,0,3,1,56,0,0,40,21,47,13.71957878501095,5678.2875,8.644404969777122,0,0
1,0,11,1,35,0,0,60,20,18,13.710150042306449,3750,8.229511118964457,0,0
17,0,5,1,65,0,0,40,30,54,13.77468856344402,6000,8.699514748210191,0,0
4.5,0,14,0,24,0,0,40,10,4,14.508657738524219,12500,9.433483923290392,0,0
0.4166666666666667,0,11,0,22,0,0,40,10,5,13.71957878501095,5678.2875,8.644404969777122,0,0
4,0,13,1,29,0,0,32,42,10,13.892471599100402,8437.5,9.040441335180786,0,1
0.6666666666666666,0,11,0,21,0,1,51,3,4,13.71957878501095,4453.558823529412,8.401458791166734,0,0
0.4166666666666667,0,5,1,57,0,0,24,14,46,11.84939770159144,1458.3333333333333,7.2850495101236055,0,0
0.5833333333333334,0,13,1,31,0,0,40,14,12,13.71957878501095,5678.2875,8.644404969777122,0,0
0.6666666666666666,0,11,0,31,0,0,40,14,14,14.00491199316814,7553.2875,8.929738177934313,0,0
1.5,0,11,0,35,0,0,60,0,18,13.71957878501095,3785.525,8.238939861668959,0,0
0.16666666666666666,0,12,1,20,0,0,40,0,2,13.710150042306449,5625,8.63497622707262,0,0
0.08333333333333333,0,14,0,25,0,0,40,2,5,14.077874822431765,8125,9.002701007197938,0,0
0.25,0,11,1,48,0,0,32,12,31,13.458835614025542,5468.75,8.606805350105924,0,0
0.9166666666666666,0,13,1,22,0,0,40,2,3,13.71957878501095,5678.2875,8.644404969777122,0,0
15,0,1,1,65,0,0,18,20,58,11.156250521031495,972.2222222222222,6.879584402015441,0,0
16.666666666666668,0,5,0,61,0,0,24,10,50,13.122363377404328,5208.333333333333,8.558015185936492,0,0
0.08333333333333333,0,14,1,42,0,0,48,16,22,14.346138809026444,8854.166666666666,9.088643436998662,0,0
20,0,11,0,52,0,0,48,10,35,14.22097566607244,7812.5,8.963480294044658,0,0
0.08333333333333333,0,11,0,24,0,0,48,10,7,13.815510557964274,5208.333333333333,8.558015185936492,0,0
1.3333333333333333,0,11,0,21,0,0,72,10,4,14.0225247273486,4270.833333333333,8.359564247212655,0,0
