"","ID","POBREZA","ANALFABETISMO","ETNIA","EDUCACION","GENERO","QUEHACERES_TIEMPO","AUTOCONSTRUCCION_TIEMPO","ROPA_TIEMPO","ANCIANOS_TIEMPO","NINYOS_TIEMPO","QUEHACERES_FUERA_TIEMPO","ANIMALES_TIEMPO","INGRESOS","EXTRAS_TIEMPO","SINDICADO","CAMBIO_TRABAJO","HORAS_SEG_TRABAJO","SEGUNDO_TRABAJO","HORAS_PRIM_TRABAJO","CONTRATO","TERMINO_CONTRATO","MODALIDAD_CONTRATO","TIEMPO_EMPRESA","HORAS_REMUNERADAS","HORAS_NO_REMUNERADAS"
"4505",4926,2,1,6,11,1,10,0,0,0,0,0,0,1500000,0,2,2,0,2,50,2,NA,NA,92,50,10
"4506",4927,1,1,6,8,2,30,0,0,0,0,0,0,820000,0,2,1,0,2,50,1,NA,1,2,50,30
"4507",4928,1,1,6,14,2,4,0,0,0,0,0,0,1440000,0,2,1,5,1,84,1,NA,1,4,89,4
"4508",4929,2,1,6,11,1,0,0,0,0,0,0,0,2131000,0,1,2,0,2,40,1,1,2,420,40,0
"4509",4930,1,1,6,13,2,20,0,0,0,60,0,0,4e+05,0,2,1,0,2,24,2,NA,NA,24,24,80
"4510",4932,NA,1,6,11,1,25,0,0,0,0,0,0,4100000,0,2,2,0,2,60,1,1,2,300,60,25
"4511",4933,2,1,6,16,2,12,0,0,0,0,0,0,1800000,0,2,1,0,2,84,1,1,2,108,84,12
"4512",4934,1,1,6,11,2,30,0,0,0,40,0,0,7e+05,0,2,1,0,2,48,2,NA,NA,12,48,70
"4513",4935,1,1,6,11,2,18,0,0,0,0,0,0,6e+05,0,2,2,0,2,48,2,NA,NA,48,48,18
"4514",4936,1,1,6,16,1,10,0,0,0,0,0,0,6e+05,0,2,2,0,2,50,2,NA,NA,144,50,10
"4515",4937,NA,1,6,11,2,18,0,0,24,0,0,0,320000,0,2,2,0,2,16,1,NA,1,1,16,42
"4516",4938,NA,1,6,9,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,204,48,0
"4517",4939,2,1,6,11,1,12,0,0,0,0,0,0,8e+05,0,2,2,0,2,84,2,NA,NA,60,84,12
"4518",4940,2,1,6,4,1,0,0,0,0,0,0,0,1100000,0,2,2,0,2,48,1,1,2,96,48,0
"4519",4941,NA,1,6,11,2,32,0,0,0,0,0,0,6e+05,0,2,2,0,2,21,2,NA,NA,12,21,32
"4520",4942,NA,1,6,5,1,0,0,0,8,0,0,0,908000,0,2,2,0,2,48,1,1,2,384,48,8
"4521",4943,1,1,6,9,1,6,0,0,0,0,0,0,8e+05,0,2,1,0,2,10,2,NA,NA,420,10,6
"4522",4944,2,1,6,11,2,24,0,0,0,10,0,0,1030000,0,2,2,0,2,54,1,NA,1,8,54,34
"4523",4945,1,1,6,3,1,3,0,0,0,0,0,0,2e+05,0,2,1,0,2,30,1,NA,1,10,30,3
"4524",4946,NA,1,6,7,1,7,0,0,0,0,0,0,908526,0,2,2,0,2,60,1,NA,1,120,60,7
"4525",4947,2,1,6,2,1,7,0,0,0,14,0,0,8e+05,0,2,1,0,2,48,2,NA,NA,24,48,21
"4526",4948,NA,1,6,5,2,20,0,0,0,20,0,0,7e+05,0,2,1,0,2,48,1,NA,1,36,48,40
"4527",4949,1,1,1,6,1,7,0,0,0,14,0,0,2e+06,0,2,2,0,2,60,2,NA,NA,132,60,21
"4528",4950,NA,1,6,9,2,14,0,0,0,21,0,0,4e+05,0,2,1,10,1,48,1,NA,1,4,58,35
"4529",4951,1,1,6,2,2,21,0,0,0,14,0,0,650000,0,2,2,0,2,30,1,NA,1,9,30,35
"4530",4952,NA,1,6,11,2,21,0,0,0,20,0,0,350000,0,2,2,0,2,32,2,NA,NA,8,32,41
"4531",4953,1,1,1,1,2,21,0,0,0,0,0,0,5e+05,0,2,1,0,2,50,2,NA,NA,312,50,21
"4532",4954,NA,1,6,11,1,7,0,0,0,0,0,0,908526,0,2,2,0,2,60,1,1,2,36,60,7
"4533",4955,2,1,6,7,1,7,0,0,0,14,0,0,908526,0,2,2,0,2,48,1,1,2,120,48,21
"4534",4956,NA,1,6,10,2,28,0,0,0,23,0,0,160000,0,2,2,0,2,24,2,NA,NA,24,24,51
"4535",4957,NA,1,6,17,1,4,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,1,2,36,48,4
"4536",4958,2,1,6,16,1,7,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,48,48,7
"4537",4959,NA,1,6,13,2,5,0,0,0,0,0,0,9e+05,0,2,1,0,2,60,1,NA,1,1,60,5
"4538",4960,NA,1,6,5,1,0,0,0,0,0,0,0,5e+06,0,2,2,0,2,60,2,NA,NA,480,60,0
"4539",4961,2,1,6,16,1,2,0,0,0,0,0,0,1e+06,0,2,2,0,2,25,2,NA,NA,249,25,2
"4540",4962,NA,1,6,18,2,3,0,0,0,0,0,0,7500000,0,2,2,0,2,40,1,1,2,290,40,3
"4541",4963,2,1,6,17,2,20,0,0,0,0,0,0,4e+06,0,1,2,0,2,40,1,1,2,300,40,20
"4542",4964,2,1,6,17,1,2,0,0,0,0,0,0,6e+06,0,1,2,0,2,40,1,1,2,552,40,2
"4543",4965,NA,1,6,23,2,6,0,0,0,0,0,0,550000,0,1,2,0,2,40,1,1,2,360,40,6
"4544",4966,2,1,6,17,2,16,0,0,0,0,0,0,4100000,0,2,2,0,2,40,1,1,2,480,40,16
"4545",4967,1,1,6,5,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,60,2,NA,NA,60,60,0
"4546",4968,NA,1,6,11,2,20,0,0,0,0,0,0,5e+05,0,2,2,0,2,50,2,NA,NA,120,50,20
"4547",4969,NA,1,6,11,2,24,0,0,0,0,0,0,150000,0,2,2,0,2,48,2,NA,NA,48,48,24
"4548",4970,NA,1,6,13,2,14,0,0,0,0,0,0,908000,0,2,2,0,2,36,1,NA,1,120,36,14
"4549",4971,NA,1,6,12,2,4,0,0,0,20,0,0,3e+05,0,2,2,0,2,30,1,NA,1,1,30,24
"4550",4972,NA,1,6,11,1,0,0,0,0,0,0,0,980000,0,2,2,0,2,48,1,2,2,12,48,0
"4551",4973,1,1,6,1,2,14,0,0,0,0,0,0,6e+05,0,2,1,0,2,48,2,NA,NA,36,48,14
"4552",4974,2,1,6,11,1,2,0,0,0,0,0,0,1800000,0,2,2,0,2,48,1,NA,1,180,48,2
"4553",4975,1,1,6,4,2,7,0,0,0,7,0,0,280000,0,2,1,0,2,84,2,NA,NA,10,84,14
"4554",4976,2,1,6,11,2,27,0,0,0,24,0,0,5e+05,0,2,2,0,2,40,2,NA,NA,12,40,51
"4555",4977,NA,1,6,11,1,7,0,0,0,7,0,0,7e+05,0,2,2,0,2,42,2,NA,NA,9,42,14
"4556",4978,2,1,6,4,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,50,2,NA,NA,19,50,0
"4557",4979,NA,1,6,10,1,3,0,0,0,0,0,0,8e+05,0,2,1,0,2,48,2,NA,NA,10,48,3
"4558",4980,1,1,6,5,2,10,0,0,0,0,0,0,250000,0,2,1,0,2,30,2,NA,NA,12,30,10
"4559",4981,1,1,6,1,1,28,0,0,0,0,0,0,20000,0,2,2,0,2,10,2,NA,NA,120,10,28
"4560",4982,2,1,6,11,2,20,0,0,0,0,0,0,6e+05,0,2,2,0,2,32,1,NA,1,0,32,20
"4561",4983,NA,1,6,9,1,10,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,2,NA,NA,120,48,10
"4562",4984,2,1,6,7,1,2,0,0,0,0,0,0,1200000,0,2,2,0,2,48,2,NA,NA,240,48,2
"4563",4985,2,1,6,14,2,14,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,1,48,14
"4564",4986,NA,1,6,14,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,56,1,1,2,0,56,0
"4565",4987,NA,1,6,13,1,5,0,0,0,0,0,0,1800000,0,2,2,0,2,40,1,1,2,5,40,5
"4566",4988,NA,1,6,11,1,2,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,2,48,2
"4567",4989,2,1,6,11,1,12,0,0,0,14,0,0,908526,0,2,2,0,2,48,1,2,2,36,48,26
"4568",4990,NA,1,6,12,2,22,0,0,0,30,0,0,750000,0,2,2,0,2,40,1,NA,1,18,40,52
"4569",4991,2,1,6,11,1,2,0,0,0,2,0,0,908526,0,2,2,0,2,48,1,1,2,204,48,4
"4570",4992,2,1,6,7,2,20,0,0,20,0,0,0,6e+05,0,2,1,0,2,0,1,NA,1,12,0,40
"4571",4993,2,1,6,6,2,14,0,0,0,0,0,0,1108526,0,2,2,0,2,48,1,NA,1,136,48,14
"4572",4994,2,1,6,9,2,14,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,3,48,14
"4573",4995,2,1,6,11,2,15,0,0,0,25,0,0,1800000,0,2,2,0,2,40,1,1,2,14,40,40
"4574",4998,2,1,6,11,2,0,0,0,0,0,0,0,950000,0,2,2,0,2,60,1,1,2,12,60,0
"4575",4999,1,1,6,3,1,20,0,0,0,0,0,0,2e+05,0,2,2,0,2,20,2,NA,NA,24,20,20
"4576",5000,2,1,6,11,1,11,0,0,0,15,0,0,750000,0,2,2,0,2,40,2,NA,NA,36,40,26
"4577",5001,2,1,6,16,1,4,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,1,2,6,48,4
"4578",5002,NA,1,6,16,2,10,0,0,0,0,0,0,1200000,0,2,1,0,2,48,1,2,2,9,48,10
"4579",5003,2,1,6,11,2,20,0,0,0,5,0,0,550000,0,2,1,0,2,23,2,NA,NA,12,23,25
"4580",5004,2,1,6,11,1,10,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,360,48,10
"4581",5005,NA,1,6,4,2,24,0,0,0,0,0,0,850000,0,2,2,0,2,40,2,NA,NA,180,40,24
"4582",5007,2,1,6,8,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,NA,1,24,48,0
"4583",5008,2,1,6,11,1,12,0,0,0,0,0,0,850000,0,2,2,0,2,45,2,NA,NA,144,45,12
"4584",5009,1,1,6,5,2,21,0,0,0,14,0,0,4e+05,0,2,2,0,2,50,2,NA,NA,180,50,35
"4585",5010,NA,1,6,5,1,0,0,0,0,0,0,0,5e+05,0,2,2,0,2,60,2,NA,NA,360,60,0
"4586",5011,2,2,6,0,1,24,0,0,0,0,0,0,950000,0,2,2,0,2,48,1,NA,1,1,48,24
"4587",5012,NA,1,6,11,1,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,10
"4588",5013,1,1,6,5,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,2,48,0
"4589",5014,1,1,6,11,1,16,0,0,0,0,0,0,7e+05,0,2,2,0,2,40,2,NA,NA,12,40,16
"4590",5015,1,1,6,11,2,10,0,0,0,10,0,0,5e+05,0,2,2,0,2,48,2,NA,NA,24,48,20
"4591",5016,NA,1,6,11,2,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,48,1,NA,1,4,48,0
"4592",5017,2,1,6,7,1,2,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,NA,1,0,48,2
"4593",5018,2,1,6,3,2,28,0,0,0,0,0,0,850000,0,2,2,0,2,40,2,NA,NA,240,40,28
"4594",5019,2,1,6,13,1,15,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,12,48,15
"4595",5020,NA,1,6,11,1,2,0,0,0,0,0,0,1200000,0,2,2,0,2,60,1,1,2,42,60,2
"4596",5021,NA,1,6,11,1,4,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,NA,1,1,48,4
"4597",5022,1,1,6,11,2,14,0,0,0,0,0,0,8e+05,0,2,2,0,2,50,1,NA,1,24,50,14
"4598",5023,NA,1,6,11,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,56,1,NA,1,36,56,0
"4599",5024,NA,1,6,5,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,48,1,NA,1,12,48,0
"4600",5025,NA,1,6,11,2,24,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,24,48,24
"4601",5026,NA,1,6,3,1,10,0,0,0,0,0,0,850000,0,2,2,0,2,48,2,NA,NA,12,48,10
"4602",5027,NA,1,6,17,1,10,0,0,0,0,0,0,2500000,0,2,2,0,2,40,1,1,2,48,40,10
"4603",5028,1,1,6,13,1,0,0,0,0,0,0,0,1440000,0,2,1,0,2,55,1,NA,1,36,55,0
"4604",5029,NA,1,6,11,2,25,0,0,0,70,0,0,105000,0,2,1,0,2,11,1,NA,1,1,11,95
"4605",5030,2,1,6,16,2,10,0,0,0,0,0,0,9e+05,0,2,2,10,1,60,1,NA,1,8,70,10
"4606",5031,NA,1,6,11,1,10,0,0,0,0,0,0,8e+05,0,2,1,15,1,40,1,NA,1,36,55,10
"4607",5032,NA,1,6,11,2,4,0,0,0,15,0,0,1800000,0,2,2,0,2,48,2,NA,NA,8,48,19
"4608",5033,NA,1,6,11,1,0,0,0,0,10,0,0,908526,0,2,2,0,2,48,1,2,2,7,48,10
"4609",5034,1,1,6,11,1,24,0,0,0,21,0,0,7e+05,0,2,2,0,2,48,2,NA,NA,2,48,45
"4610",5035,NA,1,6,8,2,14,0,0,0,0,0,0,9e+05,0,2,2,0,2,48,1,NA,1,0,48,14
"4611",5036,2,1,6,11,1,2,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,60,48,2
"4612",5037,NA,1,6,3,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,NA,1,0,40,0
"4613",5038,1,1,6,6,2,20,0,0,0,0,0,0,720000,0,2,1,0,2,12,2,NA,NA,84,12,20
"4614",5039,NA,1,6,9,1,0,0,0,0,0,0,0,750000,0,2,2,0,2,40,2,NA,NA,96,40,0
"4615",5040,NA,1,6,13,1,0,0,0,0,0,0,0,850000,0,2,2,0,2,48,2,NA,NA,6,48,0
"4616",5041,2,1,6,16,1,2,0,0,0,0,0,0,1300000,0,2,2,0,2,48,1,NA,1,9,48,2
"4617",5042,NA,1,6,16,2,15,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,2,NA,NA,17,48,15
"4618",5043,2,1,6,11,1,2,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,2,2,2,40,2
"4619",5044,NA,1,6,11,2,20,0,0,0,0,0,0,980000,0,2,2,0,2,40,2,NA,NA,12,40,20
"4620",5046,2,1,6,11,1,24,0,0,0,0,0,0,1200000,0,2,2,0,2,48,2,NA,NA,3,48,24
"4621",5047,2,1,6,9,1,3,0,0,0,2,0,0,980000,0,2,2,0,2,50,2,NA,NA,60,50,5
"4622",5048,NA,1,6,5,2,30,0,0,0,20,0,0,450000,0,2,2,0,2,24,2,NA,NA,480,24,50
"4623",5049,NA,1,6,13,2,10,0,0,0,40,0,0,1500000,0,2,2,0,2,48,1,1,2,108,48,50
"4624",5050,2,1,6,19,1,10,0,0,0,0,0,0,2500000,0,1,2,0,2,0,1,1,2,180,0,10
"4625",5051,NA,1,6,5,2,10,0,0,10,0,0,0,750000,0,2,2,0,2,40,1,NA,1,120,40,20
"4626",5052,NA,1,6,11,2,10,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,1,2,252,40,10
"4627",5053,NA,1,6,16,1,5,0,0,0,0,0,0,1500000,0,2,2,0,2,40,1,1,2,48,40,5
"4628",5054,NA,1,6,11,1,0,0,0,0,0,0,0,4e+05,0,2,2,0,2,24,1,NA,1,1,24,0
"4629",5055,2,1,6,11,1,4,0,0,0,5,0,0,9e+05,0,2,2,10,1,48,1,NA,1,18,58,9
"4630",5056,NA,1,6,16,2,10,0,0,0,15,0,0,8e+05,0,2,2,0,2,48,2,NA,NA,6,48,25
"4631",5057,2,1,6,5,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,84,2,NA,NA,72,84,0
"4632",5059,NA,1,6,16,1,4,0,0,0,0,0,0,3400000,0,1,2,0,2,48,1,1,2,120,48,4
"4633",5060,NA,1,6,17,2,20,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,2,2,2,48,20
"4634",5061,2,1,6,16,2,14,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,NA,1,6,48,14
"4635",5062,NA,1,6,13,1,0,0,0,0,0,0,0,1100000,0,2,2,24,1,24,1,NA,1,6,48,0
"4636",5065,NA,1,6,11,2,25,0,0,0,0,0,0,360000,0,2,1,0,2,48,2,NA,NA,8,48,25
"4637",5066,NA,1,6,16,2,6,0,0,0,16,0,0,920000,0,2,2,0,2,48,1,NA,1,8,48,22
"4638",5067,2,1,5,14,1,10,0,0,0,0,0,0,1500000,0,2,2,0,2,48,2,NA,NA,240,48,10
"4639",5068,2,1,6,13,2,15,0,0,0,0,0,0,4e+05,0,2,2,0,2,40,2,NA,NA,48,40,15
"4640",5069,NA,1,6,13,1,10,0,0,0,0,0,0,6e+05,0,2,2,0,2,30,1,NA,1,12,30,10
"4641",5070,2,1,6,19,1,15,0,0,0,0,0,0,2200000,0,1,2,0,2,0,1,1,2,192,0,15
"4642",5071,NA,1,6,11,2,10,0,0,0,10,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,20
"4643",5072,2,1,6,6,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,2,NA,NA,480,48,0
"4644",5073,NA,1,6,9,2,20,0,0,0,0,0,0,9e+05,0,2,2,0,2,48,1,NA,1,4,48,20
"4645",5074,NA,1,6,11,2,15,0,0,0,0,0,0,1100000,0,2,2,0,2,25,2,NA,NA,48,25,15
"4646",5075,NA,1,6,12,1,0,0,0,0,0,0,0,908526,0,2,1,0,2,40,1,2,2,2,40,0
"4647",5076,NA,1,6,11,1,0,0,0,0,25,0,0,908526,0,2,2,0,2,40,1,1,2,2,40,25
"4648",5077,2,1,6,2,1,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,24,48,10
"4649",5078,2,1,6,11,1,10,0,0,0,0,0,0,6e+05,0,2,2,0,2,60,2,NA,NA,12,60,10
"4650",5079,NA,1,6,11,2,10,0,0,0,0,0,0,1200000,0,2,2,0,2,40,1,NA,1,6,40,10
"4651",5080,2,1,6,16,1,10,0,0,0,0,0,0,1500000,0,2,2,0,2,20,2,NA,NA,60,20,10
"4652",5081,NA,1,6,16,2,20,0,0,0,0,0,0,5e+05,0,2,2,0,2,40,1,NA,1,36,40,20
"4653",5084,NA,1,6,5,2,30,0,0,0,0,0,0,850000,0,2,2,0,2,48,2,NA,NA,2,48,30
"4654",5085,1,1,5,2,2,10,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,NA,1,150,48,10
"4655",5086,NA,1,6,18,2,20,0,0,0,0,0,0,3500000,0,2,2,0,2,48,1,1,2,180,48,20
"4656",5087,NA,1,6,16,2,0,0,0,0,0,0,0,1500000,0,2,2,0,2,48,1,1,2,2,48,0
"4657",5088,2,1,6,7,1,2,0,0,0,2,0,0,908526,0,2,2,0,2,40,1,1,2,9,40,4
"4658",5089,2,1,6,13,1,18,0,0,0,0,0,0,1200000,0,2,2,0,2,40,1,1,2,36,40,18
"4659",5090,2,1,6,11,1,5,0,0,0,5,0,0,1200000,0,2,2,0,2,45,1,1,2,36,45,10
"4660",5091,2,1,6,11,1,10,0,0,0,21,0,0,1500000,0,2,2,0,2,48,1,1,2,120,48,31
"4661",5092,NA,1,6,12,2,30,0,0,0,30,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,60
"4662",5093,2,1,6,11,1,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,96,48,10
"4663",5094,NA,1,6,11,2,28,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,28
"4664",5095,2,1,6,6,2,28,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,3,48,28
"4665",5096,NA,1,6,13,1,10,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,12,48,10
"4666",5097,NA,1,6,13,2,10,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,9,48,10
"4667",5098,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,32,2,NA,NA,240,32,0
"4668",5099,NA,1,6,11,2,15,0,0,0,0,0,0,560000,0,2,2,0,2,32,2,NA,NA,180,32,15
"4669",5100,NA,1,6,7,1,0,0,0,0,0,0,0,840000,0,2,2,0,2,40,1,NA,1,6,40,0
"4670",5101,NA,1,6,13,2,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,1,48,10
"4671",5102,NA,1,6,2,2,15,0,0,0,0,0,0,3e+05,0,2,2,0,2,40,1,NA,1,1,40,15
"4672",5103,2,1,6,10,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,7,48,0
"4673",5104,2,1,6,5,1,18,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,2,NA,NA,300,48,18
"4674",5106,1,1,6,18,2,15,0,0,0,25,0,0,908526,0,2,1,0,2,48,1,NA,1,5,48,40
"4675",5107,NA,1,6,11,1,0,0,0,0,16,0,0,920000,0,2,1,0,2,48,1,NA,1,12,48,16
"4676",5108,NA,1,6,11,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,40,1,NA,1,8,40,0
"4677",5109,NA,1,6,11,2,14,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,132,48,14
"4678",5110,2,1,6,3,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,2,NA,NA,360,48,0
"4679",5111,NA,1,6,11,1,2,0,0,0,0,0,0,7e+05,0,2,1,0,2,50,1,NA,1,4,50,2
"4680",5112,NA,1,6,9,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,48,1,NA,1,1,48,0
"4681",5113,1,1,6,5,2,14,0,0,0,0,0,0,8e+05,0,2,2,0,2,72,2,NA,NA,70,72,14
"4682",5114,NA,2,6,0,1,5,0,0,0,0,0,0,6e+05,0,2,2,0,2,50,2,NA,NA,18,50,5
"4683",5115,1,1,6,5,1,0,0,0,0,0,0,0,1100000,0,2,1,0,2,84,2,NA,NA,18,84,0
"4684",5116,NA,1,6,11,1,4,0,0,0,12,0,0,1014000,0,2,2,0,2,72,1,1,2,30,72,16
"4685",5117,2,1,6,11,2,0,0,0,0,0,0,0,9e+05,0,2,1,0,2,0,2,NA,NA,60,0,0
"4686",5118,1,1,6,4,1,3,0,0,0,10,0,0,720000,0,2,2,0,2,50,2,NA,NA,48,50,13
"4687",5119,NA,1,6,8,2,12,0,0,0,19,0,0,5e+05,0,2,2,0,2,40,2,NA,NA,36,40,31
"4688",5120,1,1,6,6,2,14,0,0,0,12,0,0,6e+05,0,2,2,0,2,32,2,NA,NA,72,32,26
"4689",5121,NA,1,6,11,2,13,0,0,0,28,0,0,2e+05,0,2,1,0,2,0,2,NA,NA,5,0,41
"4690",5122,2,1,6,5,1,0,0,0,0,0,0,0,1900000,0,2,2,0,2,72,1,2,2,5,72,0
"4691",5123,NA,1,6,5,2,28,0,0,0,18,0,0,660000,0,2,2,3,1,20,2,NA,NA,8,23,46
"4692",5124,2,1,6,1,2,20,0,0,0,0,0,0,150000,0,2,2,0,2,30,2,NA,NA,24,30,20
"4693",5125,NA,1,6,11,2,10,0,0,0,0,0,0,4e+05,0,2,2,0,2,30,1,NA,1,1,30,10
"4694",5126,1,1,6,2,1,0,0,0,0,0,0,0,8e+05,0,2,1,0,2,72,2,NA,NA,84,72,0
"4695",5127,NA,1,6,11,2,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,72,48,0
"4696",5128,2,1,6,16,2,20,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,2,NA,NA,12,50,20
"4697",5129,1,1,6,8,1,0,0,0,0,0,0,0,1800000,0,2,1,40,1,40,2,NA,NA,12,80,0
"4698",5131,2,1,6,11,2,13,0,0,0,10,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,23
"4699",5132,NA,1,6,11,2,0,0,0,0,0,0,0,908526,0,2,1,0,2,48,1,1,2,2,48,0
"4700",5133,1,1,6,11,1,7,0,0,0,7,0,0,1e+06,0,2,1,0,2,48,1,2,2,24,48,14
"4701",5134,NA,1,6,11,2,14,0,0,0,7,0,0,250000,0,2,1,0,2,48,2,NA,NA,12,48,21
"4702",5135,1,1,6,5,2,20,0,0,0,0,0,0,9e+05,0,2,2,0,2,40,2,NA,NA,6,40,20
"4703",5136,NA,1,6,3,1,8,0,0,0,8,0,0,4e+05,0,2,1,0,2,48,1,NA,1,0,48,16
"4704",5139,2,1,6,8,1,10,0,0,0,0,0,0,6e+05,0,2,2,0,2,40,2,NA,NA,120,40,10
"4705",5140,NA,1,6,11,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,48,2,NA,NA,360,48,0
"4706",5141,NA,1,6,11,1,7,0,0,0,0,0,0,908526,0,2,2,0,2,54,1,1,2,72,54,7
"4707",5142,1,1,6,11,2,8,0,0,0,7,0,0,908600,0,2,2,0,2,48,1,2,2,1,48,15
"4708",5143,NA,2,6,0,1,5,0,0,0,0,0,0,3e+05,0,2,2,0,2,24,2,NA,NA,120,24,5
"4709",5144,NA,1,6,9,1,5,0,0,0,6,0,0,6e+05,0,2,2,0,2,60,2,NA,NA,36,60,11
"4710",5145,1,1,6,11,2,24,0,0,0,7,0,0,908600,0,2,1,0,2,48,1,2,2,5,48,31
"4711",5146,NA,1,6,11,1,7,0,0,0,7,0,0,9e+05,0,2,2,0,2,48,1,NA,1,24,48,14
"4712",5147,1,1,6,11,1,12,0,0,0,0,0,0,960000,0,2,2,0,2,60,2,NA,NA,36,60,12
"4713",5148,NA,1,6,14,2,12,0,0,0,0,0,0,1300000,0,2,2,0,2,48,1,1,2,216,48,12
"4714",5150,1,1,6,11,2,14,0,0,0,0,0,0,3e+05,0,2,2,0,2,24,2,NA,NA,180,24,14
"4715",5151,2,1,6,16,2,14,0,0,0,0,0,0,2800000,0,2,2,0,2,40,1,2,2,84,40,14
"4716",5152,NA,1,6,9,1,7,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,2,2,48,48,7
"4717",5153,1,1,6,11,2,12,0,0,0,0,0,0,454263,0,2,1,0,2,24,1,2,2,36,24,12
"4718",5154,2,1,6,7,1,15,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,2,NA,NA,72,50,15
"4719",5155,NA,1,6,12,1,8,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,9,48,8
"4720",5158,2,1,6,16,1,10,0,0,0,0,0,0,4e+06,0,2,2,0,2,48,1,1,2,24,48,10
"4721",5159,1,1,6,18,2,12,0,0,0,14,0,0,3640000,0,2,1,0,2,48,1,2,2,83,48,26
"4722",5160,2,1,6,11,2,14,0,0,0,14,0,0,1100000,0,2,2,0,2,0,1,2,2,12,0,28
"4723",5161,NA,1,6,11,1,4,0,0,0,7,0,0,1300000,0,2,2,0,2,48,2,NA,NA,48,48,11
"4724",5162,2,1,6,11,2,14,0,0,0,0,0,0,908600,0,2,2,0,2,48,1,2,2,48,48,14
"4725",5163,1,1,6,11,1,12,0,0,0,0,0,0,785000,0,2,1,0,2,70,1,2,2,3,70,12
"4726",5164,NA,1,6,11,2,21,0,0,0,0,0,0,935000,0,2,1,0,2,54,1,2,2,8,54,21
"4727",5165,1,1,6,16,1,12,0,0,0,0,0,0,1500000,0,2,1,0,2,60,2,NA,NA,20,60,12
"4728",5166,NA,1,6,16,2,28,0,0,0,0,0,0,3e+05,0,2,1,0,2,21,2,NA,NA,4,21,28
"4729",5167,2,1,6,18,2,4,0,0,0,0,0,0,3e+06,0,2,2,0,2,55,1,1,2,11,55,4
"4730",5168,NA,1,6,17,2,2,0,0,0,0,0,0,0,0,2,1,0,2,2,1,NA,1,0,2,2
